Beyoncé,RENAISSANCE,AMERICA HAS A PROBLEM,Call me when you wanna get hi-i-i-igh,17,2022
Taylor Swift,Red,Sad Beautiful Tragic,"I stood right by the tracks, your face in a locket",3,2012
Drake,Nothing Was the Same,The Motion,],1,2013
Drake,Certified Lover Boy,Fair Trade,"Outside, frontline, Southside",27,2021
Drake,Scorpion,Talk Up,"My money is young, my problems are old",23,2018
Beyoncé,Lemonade,Pray You Catch Me,It's all over your breath as you pass it off so cavalier,1,2016
Beyoncé,RENAISSANCE,ENERGY,None of that maybe,3,2022
Taylor Swift,reputation,End Game (Ft. Ed Sheeran & Future),"I've passed days without fun, this end game is the one",54,2017
Drake,Certified Lover Boy,Champagne Poetry,Friends in high places and friends that are high still,18,2021
Beyoncé,Dangerously in Love,Yes,You was on the wall,15,2003
Beyoncé,I Am... Sasha Fierce,Video Phone,And I smell your cologne in the air,14,2009
Beyoncé,Dangerously in Love,I Can’t Take No More,I'm so tired of all of these lies,20,2003
Taylor Swift,evermore (deluxe version),champagne problems,But you'll find the real thing instead,40,2020
Taylor Swift,1989,How You Get The Girl,And then you say,40,2014
Beyoncé,RENAISSANCE,COZY,Purple drank and couture gowns,39,2022
Beyoncé,Dangerously in Love,Crazy in Love,Your kiss got me hoping you'll save me right now,32,2003
Drake,Take Care,The Real Her,'Cause you got a past and I do too,26,2011
Taylor Swift,Taylor Swift,The Outside,"I can still see you, this ain't the best view",23,2006
Drake,For All The Dogs,IDGAF, ,12,2023
Taylor Swift,Red,Starlight,The whole place was dressed to the nines,3,2012
Drake,Certified Lover Boy,You Only Live Twice,"Patti LaBelle, who knew that we would sell pies?",12,2021
Drake,For All The Dogs,Polar Opposites,Then say nothing sacred with me,6,2023
Taylor Swift,1989,This Love,"And I could go on and on, on and on",13,2014
Beyoncé,Lemonade,Freedom,"Lord, forgive me, I've been running",4,2016
Taylor Swift,Fearless,Love Story,Because we were both young when I first saw you,49,2008
Taylor Swift,1989,You Are in Love,"You can feel it on the way home, way home, you",10,2014
Drake,For All The Dogs,Another Late Night,(,0,2023
Drake,Views,Redemption,I don't want you here with no one else,18,2016
Taylor Swift,evermore (deluxe version),right where you left me,Right where you left me,20,2020
Drake,Thank Me Later,Fancy,Long as they got a lil' class like half days,23,2010
Drake,Thank Me Later,Up All Night,Shout out to the fact that I'm the youngest nigga doing it,3,2010
Beyoncé,Dangerously in Love,Hip Hop Star,Would you taste my love if I give you time?,29,2003
Taylor Swift,Speak Now,Enchanted,Counter all your quick remarks,12,2010
Taylor Swift,Lover,Miss Americana and The Heartbreak Prince,"To see you there, to see you there",30,2019
Taylor Swift,Red,Begin Again,"But on a Wednesday in a cafe, I watched it begin again",25,2012
Taylor Swift,1989,Shake It Off,"Shake it off, I shake it off",69,2014
Drake,Views,Child’s Play,All because of her I don't do you like I should,29,2016
Drake,Take Care,Look What You’ve Done,"'Cause leave it up to me, J, and Neeks",17,2011
Beyoncé,Dangerously in Love,Naughty Girl,Calling all my girls,21,2004
Drake,Nothing Was the Same,Tuscan Leather,'Cause you don't really wanna hear me vent more,19,2013
Taylor Swift,Red,Stay Stay Stay,"No one else is gonna love me when I get mad, mad, mad",26,2012
Taylor Swift,evermore (deluxe version),evermore,Or the violence of the dog days,37,2020
Beyoncé,Dangerously in Love,Gift from Virgo,"I never, ever want to say goodbye",24,2003
Beyoncé,I Am... Sasha Fierce,Sweet Dreams,Clouds filled with stars cover your skies,5,2008
Taylor Swift,evermore (deluxe version),closure,"Your closure, your closure",26,2020
Taylor Swift,1989,You Are in Love,"No proof, one touch, you felt enough",8,2014
Taylor Swift,evermore (deluxe version),coney island,And it gets colder and colder,16,2020
Taylor Swift,Taylor Swift,Mary's Song (Oh My My My),Take me back to the house in the backyard tree,7,2006
Drake,For All The Dogs,7969 Santa,I just wanna gеt you off of my mind,30,2023
Taylor Swift,1989,I Wish You Would,"I'd never forget you as long as I live, and I",24,2014
Beyoncé,RENAISSANCE,I’M THAT GIRL,"I'm just high all the time, I'm out of my mind",53,2022
Beyoncé,RENAISSANCE,AMERICA HAS A PROBLEM,Tell me when you wanna get hi-i-i-igh,23,2022
Taylor Swift,Taylor Swift,Tim McGraw,"""When you think Tim McGraw",41,2006
Taylor Swift,Lover,False God,We might just get away with it,39,2019
Beyoncé,4,Love on Top,"Ooh, come on, baby!",23,2011
Taylor Swift,1989,Out of the Woods,Are we in the clear yet? In the clear yet? Good,37,2014
Taylor Swift,evermore (deluxe version),it's time to go,Sometimes giving up is the strong thing,38,2020
Beyoncé,Lemonade,All Night,True love never has to hide,2,2016
Taylor Swift,Red,Come Back... Be Here,But you're in London and I break down,34,2012
Taylor Swift,Lover,I Forgot That You Existed,"And I thought that it would kill me, but it didn't",10,2019
Drake,Take Care,Over My Dead Body,And I don't ever be trippin' off of what ain't mine,28,2011
Taylor Swift,Fearless,Fearless,The street looks when it's just rained,2,2008
Drake,For All The Dogs,Gently,"Ay, santo, Dios mío, qué acicale",22,2023
Drake,Certified Lover Boy,Fucking Fans,Then I had a kid even though I never planned to,53,2021
Drake,Scorpion,Peak,"Oh, oh, oh, oh, oh",10,2018
Drake,Views,Keep the Family Close,"All of my ""let's just be friends"" are friends I don't have anymore",2,2016
Beyoncé,4,Schoolin’ Life,"Uh-oh, uh-oh, whoa-oh-oh-oh",46,2011
Taylor Swift,1989,Wonderland,"We found Wonderland, you and I got lost in it",14,2014
Drake,Nothing Was the Same,305 to My City,I brought you right back just so we can relive it,13,2013
Taylor Swift,Fearless,Fifteen,You're going to believe them,25,2008
Beyoncé,I Am... Sasha Fierce,Satellites,"While we're apart, I cannot breathe",25,2008
Beyoncé,Lemonade,Don’t Hurt Yourself,Love God herself,28,2016
Drake,Certified Lover Boy,TSU,"What's up, ladies?",1,2021
Taylor Swift,folklore (deluxe version),invisible string,Ooh-ooh-ooh-ooh,50,2020
Taylor Swift,Fearless,Fearless,Run your hands through your hair,12,2008
Taylor Swift,1989,Style,Fade into view,5,2014
Taylor Swift,Fearless,The Way I Loved You,And that's the way I loved you,32,2008
Taylor Swift,1989,How You Get The Girl,And that's how it works,51,2014
Beyoncé,RENAISSANCE,THIQUE,Ass getting bigger,0,2022
Drake,Thank Me Later,Thank Me Now,"You could thank me now, uh, go 'head",0,2010
Beyoncé,Lemonade,Love Drought,"Tell me, what did I do wrong?",23,2016
Beyoncé,RENAISSANCE,PLASTIC OFF THE SOFA,"Baby, baby, baby",21,2022
Beyoncé,Dangerously in Love,I Can’t Take No More,Spend so much time with me consuming your head,14,2003
Drake,Views,Grammys,But you still ain't this,11,2016
Drake,Scorpion,After Dark,Both,4,2018
Taylor Swift,Red,State of Grace,This is the golden age of something good,27,2012
Drake,Scorpion,Jaded,You'll try and come back when you famous,72,2018
Beyoncé,4,Lay Up Under Me,And I'ma DJ all of your songs,30,2011
Beyoncé,RENAISSANCE,HEATED,"(Tip, tip, tip)",8,2022
Beyoncé,Dangerously in Love,Speechless,You've got me speechless,3,2003
Drake,Views,9,"If they don't have a story these days, they'll make one",13,2016
Beyoncé,RENAISSANCE,ENERGY,Energy,24,2022
Taylor Swift,Red,Starlight,"And we were dancing, dancing",16,2012
Taylor Swift,reputation,King of My Heart,"Salute to me, I'm your American Queen",24,2017
Drake,Nothing Was the Same,"Hold On, We’re Going Home",I can't get over you,3,2013
Beyoncé,Lemonade,Forward,"It's time to listen, it's time to fight",5,2016
Beyoncé,4,Party,"Don't slow it down, just let it go",7,2011
Beyoncé,Lemonade,Formation,"I like cornbreads and collard greens, bitch",17,2016
Taylor Swift,evermore (deluxe version),right where you left me,Still sitting in a corner I haunt,41,2020
Drake,"Honestly, Nevermind",Jimmy Cooks,I can tell her head good before I even know,22,2022
Beyoncé,BEYONCÉ,***Flawless,Dum-da-dee-da,48,2013
Taylor Swift,Lover,Me!,Ooh-ooh-ooh-ooh,66,2019
Drake,For All The Dogs,Polar Opposites,Why you gotta listen to the propaganda?,18,2023
Taylor Swift,Red,Treacherous,This path is reckless,10,2012
Drake,Certified Lover Boy,In The Bible,Can't give it up 'cause you love the lifestyle,28,2021
Taylor Swift,Red,Stay Stay Stay,But I think that it's best if we both stay,12,2012
Drake,Thank Me Later,9AM in Dallas,"I hope you feel it in your soul, spiritual healing",10,2010
Taylor Swift,reputation,King of My Heart,"Body and soul, ooh whoa",18,2017
Beyoncé,B’Day,Check on It,That you gon' put it on me like no one's put it on me,34,2005
Taylor Swift,folklore (deluxe version),my tears ricochet,But what a ghostly scene,15,2020
Taylor Swift,Lover,I Forgot That You Existed,I forgot that you,31,2019
Beyoncé,B’Day,Listen,There was someone here inside,18,2006
Beyoncé,BEYONCÉ,Mine,"One time, this is a song for the good girl",21,2013
Taylor Swift,Lover,It's Nice to Have a Friend,The whole weekend,23,2019
Taylor Swift,reputation,End Game (Ft. Ed Sheeran & Future),I wanna be your A-Team (,94,2017
Taylor Swift,evermore (deluxe version),right where you left me,"Friends break up, friends get married",1,2020
Beyoncé,4,Best Thing I Never Had,I guess that's why they ain't there,22,2011
Taylor Swift,evermore (deluxe version),champagne problems,November flush and your flannel cure,27,2020
Drake,"Honestly, Nevermind",Flight’s Booked,"Don't— , be—, don't—",15,2022
Drake,Views,Controlla,"I, I, I, I, I",6,2016
Beyoncé,Lemonade,Sandcastles,Every promise don't work out that way,15,2016
Taylor Swift,Taylor Swift,Invisible,Light up when you smile,2,2006
Beyoncé,BEYONCÉ,Drunk in Love,"You got me faded, faded, faded",10,2013
Taylor Swift,Taylor Swift,Should've Said No,"I shouldn't be asking myself, ""Why?""",39,2006
Drake,Thank Me Later,The Resistance,It's ironic 'cause my mother was a florist,17,2010
Beyoncé,BEYONCÉ,***Flawless,Dum-da-de-da,60,2013
Beyoncé,Lemonade,Don’t Hurt Yourself,"When you hurt me, you hurt yourself",20,2016
Drake,Certified Lover Boy,The Remorse,"I mean, even with his salary, you can't put no prices on that",21,2021
Drake,Views,Redemption,I'm searchin' for these words to say to you,7,2016
Beyoncé,RENAISSANCE,HEATED,"I gotta cool it down, heated (Oh)",13,2022
Taylor Swift,Red,Begin Again,But you got here early and you stand and wave,7,2012
Taylor Swift,evermore (deluxe version),cowboy like me,Like the Gardens of Babylon,52,2020
Taylor Swift,folklore (deluxe version),the lakes,"No, not without you",28,2020
Taylor Swift,Taylor Swift,Tied Together With A Smile,The water's high,7,2006
Beyoncé,Lemonade,Sorry,"Sorry, I ain't sorry",23,2016
Beyoncé,I Am... Sasha Fierce,If I Were a Boy,And throw on what I wanted then go,3,2008
Taylor Swift,1989,All You Had to Do Was Stay,All you had to do was (stay!),66,2014
Taylor Swift,Taylor Swift,A Place In This World,"Oh I'm alone, on my own, and that's all I know",23,2006
Drake,Certified Lover Boy,N 2 Deep,"All I know is that when this cup ends, the next one begins",5,2021
Drake,Take Care,Lord Knows,"But if all I hear is me, then who should I be afraid of?",79,2011
Beyoncé,BEYONCÉ,Superpower,And I thought I could live without you,38,2013
Taylor Swift,Red,We Are Never Ever Getting Back Together,Remember how that lasted for a day?,7,2012
Taylor Swift,Taylor Swift,Should've Said No,You shouldn't be begging for forgiveness at my feet,27,2006
Drake,Views,Still Here,I can't tell you if she's yours or mine but I do know,18,2016
Drake,Views,Still Here,"How they feel about you where you're from, where yo bed at?",14,2016
Beyoncé,Dangerously in Love,Baby Boy,"Baby boy, not a day goes by",18,2003
Drake,Scorpion,Jaded,in' me,8,2018
Taylor Swift,folklore (deluxe version),cardigan,Cause I knew you,32,2020
Beyoncé,4,I Was Here,I was here,32,2011
Taylor Swift,reputation,End Game (Ft. Ed Sheeran & Future),&amp; Future,28,2017
Taylor Swift,1989,All You Had to Do Was Stay,When you say you've changed,4,2014
Drake,Certified Lover Boy,Get Along Better,"Trying times, supposed to be mine",5,2021
Taylor Swift,folklore (deluxe version),mirrorball,Shining just for you,28,2020
Taylor Swift,Lover,Death by a Thousand Cuts,Now I'm searching for signs in a haunted club,37,2019
Drake,Take Care,Take Care,"I'll take, I'll take",4,2011
Drake,Certified Lover Boy,You Only Live Twice,"M-M—, M-M—",0,2021
Taylor Swift,reputation,Getaway Car,(Oh!),14,2017
Drake,Certified Lover Boy,The Remorse,(Where I get the calm from) Yeah,36,2021
Taylor Swift,Taylor Swift,Invisible,And you just see right through me,25,2006
Drake,Nothing Was the Same,The Language,And you gotta fly in first class,21,2013
Taylor Swift,reputation,Don't Blame Me,"Trip of my life, oh!",44,2017
Taylor Swift,reputation,...Ready for It?,So I take my time,52,2017
Taylor Swift,reputation,New Year's Day,Please don't ever become a stranger,44,2017
Beyoncé,Dangerously in Love,I Can’t Take No More,(What you hate me for?),19,2003
Taylor Swift,Taylor Swift,Invisible,I just want to show you,7,2006
Drake,Take Care,The Motto,"Wrist bling, got a condo up on Biscayne",6,2011
Drake,For All The Dogs,Tried Our Best,Peace of mind,13,2023
Taylor Swift,Red,Red,Forgetting him was like trying to know somebody you never met,23,2012
Drake,Take Care,Lord Knows,"Never the flow, though, they know I run that",65,2011
Taylor Swift,Speak Now,Ours,People throw rocks at things that shine,33,2010
Beyoncé,BEYONCÉ,Mine,"Don't sleep when you know you got it good, girl",18,2013
Taylor Swift,evermore (deluxe version),willow,I'm begging for you to take my hand,21,2020
Taylor Swift,1989,Out of the Woods,Looking at it now,19,2014
Taylor Swift,Speak Now,Never Grow Up,"Oh I don't wanna grow up, wish I'd never grown up",41,2010
Drake,Certified Lover Boy,Love All,Lotta '42 on the flights I'm takin',18,2021
Taylor Swift,evermore (deluxe version),marjorie,What died didn't stay dead,43,2020
Drake,"Honestly, Nevermind",Jimmy Cooks,"They ain't in the studio, but they'll lay somethin'",26,2022
Drake,For All The Dogs,Calling For You,I know your nigga was a bum,11,2023
Drake,"Honestly, Nevermind",Overdrive,My hеart is in overdrive,15,2022
Beyoncé,BEYONCÉ,Drunk in Love, ,32,2013
Taylor Swift,Red,I Almost Do,It's probably better off this way,23,2012
Drake,Scorpion,Nice For What,],10,2018
Taylor Swift,Speak Now,Better Than Revenge,She had to know the pain was beating on me like a drum,9,2010
Beyoncé,Lemonade,Formation,"You mix that negro with that Creole, make a Texas bama",7,2016
Drake,Certified Lover Boy,No Friends In The Industry,(,34,2021
Beyoncé,I Am... Sasha Fierce,Satellites,Like satellites,20,2008
Beyoncé,BEYONCÉ,Partition,"Posted in the back,",9,2013
Taylor Swift,reputation,Don't Blame Me,"Don't blame me, your love made me crazy",1,2017
Drake,Views,Still Here,"Did it, did it, did it by myself, by myself, dog",5,2016
Drake,Certified Lover Boy,The Remorse,Yeah,1,2021
Beyoncé,BEYONCÉ,Blow,"That sugar, babe",2,2013
Taylor Swift,evermore (deluxe version),marjorie,"You're alive, you're alive in my head",25,2020
Taylor Swift,folklore (deluxe version),the lakes,Take me to the Lakes where all the poets went to die,12,2020
Taylor Swift,reputation,End Game (Ft. Ed Sheeran & Future),"I don't wanna touch you, I don't wanna be",29,2017
Beyoncé,B’Day,Freakum Dress,"Wait! Let me fix my hair, yes, yes",4,2006
Taylor Swift,evermore (deluxe version),gold rush,Cause it could never be,21,2020
Beyoncé,4,1+1,"That I'm gon' die by you, hey",18,2011
Beyoncé,Lemonade,Freedom,Freedom! Freedom! Where are you?,30,2016
Taylor Swift,Lover,Me!,But one of these things is not like the others,9,2019
Taylor Swift,evermore (deluxe version),willow,"The more that you say, the less I know",40,2020
Taylor Swift,Speak Now,Sparks Fly,Cause I see sparks fly whenever you smile,45,2010
Taylor Swift,1989,This Love,"Your kiss, my cheek, I watched you leave",26,2014
